paperId,title,abstract,year,venue,url,label
5cb19a1e0e64ecbf487385511bf6431dec0d27f3,A Pattern-Based Academic Reviewer Recommendation Combining Author-Paper and Diversity Metrics,"With the rapid increase of publishable research articles and manuscripts, the pressure to find reviewers often overwhelms the journal editors. This paper incorporates the major entity level metrics found in the heterogeneous publication networks into a pattern mining process in order to recommend academic reviewers and potential research collaborators. In essence, the paper integrates authors’ h-index and papers’ citation count and proposes a quantification to account for the author diversity into one formula duped impact to measure the real influence of a scientific paper. Thereafter, this paper formulates two kinds of target patterns and mines them harnessing the high-utility itemset mining (HUIM) framework. The first pattern, researcher-general topic patterns (RGP), is a pattern that includes only researchers; whereas, the researcher-specific topic patterns (RSP) is comprised of combinations of researchers and keywords that summarize their niche of expertise. The HUI algorithms of Two Phase, IHUP, UP-Growth, FHM, FHN, HUINIV-Mine, D2HUP, and EFIM were compared on two real-world citation datasets related to Deep Learning and HUIM, in addition to the open source mushroom dataset. The EFIM algorithm showed good performance in terms of run time and memory usage. Consequently, it was then used to mine the patterns within the proposed framework. The discovered patterns of RGP and RSP showed high coverage, proving the efficiency of the proposed framework.",2019,IEEE Access,https://www.semanticscholar.org/paper/5cb19a1e0e64ecbf487385511bf6431dec0d27f3,collaborator_recommendation
e56b12a6847aae02109277883f61faff96b0b7ec,Scholar-Friend Recommendation in Online Academic Communities: Approach based on Heterogeneous Network,"Abstract As a particular type of social networking site, online academic communities have revolutionized the way researchers collaborate and communicate with each other. Accompanying the growth in the number of users registered on online academic communities, the information overload problem presents a great challenge for researchers trying to find relevant and reliable friends there. Different from friends in conventional social networking sites, friends in online academic communities are denoted as scholar-friends in this research. Scholar-friend recommendation in online academic communities involves different entities (e.g., researchers, research articles, affiliations, research interests, and status updates) and various relationships among entities (e.g., scholar-friend relationship of researchers, post relationship between researchers and status updates, and writing relationship between researchers and papers), which constitute a complex heterogeneous network. By leveraging the entity and relationship data in online academic communities, this research proposes a heterogeneous network-based approach to recommending scholar-friends where information gain is used to identify valuable meta paths and a regularization-based optimization is employed to make personalized recommendations for each individual researcher. Experimental results based on historical data and user experiments demonstrate that the proposed approach can achieve better performance compared to some baseline ",2018,International Conference on Interaction Sciences,https://www.semanticscholar.org/paper/e56b12a6847aae02109277883f61faff96b0b7ec,collaborator_recommendation
9cabbae14b4815cd6a78c33ddcbc436954c4e7de,Survey of Intelligent Recommendation of Academic Information in University Libraries Based on Situational Perception Method,"Based on the context-aware environment, in this paper, the adaptive interest models are reviewed. And the academic information intelligent recommendation systems of university libraries are presented based on the situational awareness-related theory method, where the current situation and trend of situational awareness-related theory and service of intelligent recommendation systems are investigated. Meanwhile, the potential research directions, basic ideas and methods are also presented. The adaptive model and architecture of the academic information recommendation system are built based on situational awareness, and the collaborative filtering information recommendation algorithm is studied based on spatial-temporal similarity relationship to obtain the interest of scientific and technological scholars. Combining with the adaptive interest model, an academic information demand model is established. On this basis, the prototype system of academic information recommendation is further studied to realize personalized recommendation of academic information based on the situational perception. This paper will provide effective solutions to the digital resources service of university libraries and the academic information recommendation needs of scientific and technological scholars.",2020,Journal of Education and Learning,https://www.semanticscholar.org/paper/9cabbae14b4815cd6a78c33ddcbc436954c4e7de,collaborator_recommendation
bafbdc958f67774ef04c3102d6ca876ee4b117b2,A social recommendation system for academic collaboration in undergraduate research,"Academic collaboration plays an important role in undergraduate research. Current methods rely on offline social contacts for undergraduate students to collaborate with academic staff members in universities and research institutions. In big data era, it is difficult for undergraduate students to find suitable research project opportunities and supervisors to work with. This paper proposes a social recommendation system for undergraduate students to find research project opportunities and work with research project teams on an academic collaboration network. The proposed recommendation method integrates relevance, connectivity, and quality modules, where profiles of undergraduates are constructed with their self‐claimed information, research activities (e.g., studying and reading research publications and reading research projects), and social connections in the academic collaboration network. Suitable research projects are recommended based on the undergraduates' profiles. Experiments are conducted, and the results have shown that the proposed social recommendation system can facilitate undergraduates' selection of research projects.",2018,Expert Syst. J. Knowl. Eng.,https://www.semanticscholar.org/paper/bafbdc958f67774ef04c3102d6ca876ee4b117b2,collaborator_recommendation
312a4c7f7c163b4146164ed7edfc538091f5a597,Research for Personalized Learning Reasource Recommendation Model based on Academic Emotions,"the separation of teachers and students in the online learning environment makes learners' academic emotions more prone to fluctuations. Usually the learners cannot get effectively assistance. This study monitors, mines and processes the learner's behavioral data from the two dimensions of concentration and interest, and constructs the learner's academic emotion model. This paper uses collaborative filtering recommendation algorithm to construct a recommendation model based on academic emotions. Learning resources is recommended to learners to help learners adjust their emotions and maintain positive academic emotions.",2019,2019 IEEE International Conference on Computer Science and Educational Informatization (CSEI),https://www.semanticscholar.org/paper/312a4c7f7c163b4146164ed7edfc538091f5a597,collaborator_recommendation
92383186896b23db35c5109f623b8ce0eaf93d4c,An AI-Based Classification and Recommendation System for Digital Libraries,"The immense volume of online content linked to digital libraries has given emergence to the advancement of screening and recommendation systems. A recommendation system is vitally important in both academic institutions and elibraries to assist professors, instructors, students, and researchers in finding appropriate sources of information. Distributed or collaborative screening is the most common method used in current recommendation systems. However, collaborative approaches cannot promote library repositories, including unrated or unpurchased electronic information. Thus, this paper deals with the automated classification and recommendation of a multiclass corpus found in virtual repositories (cloud databases). In various stages, Neuro-Fuzzy (NF) and Support Vector Machine (SVM) techniques are used as the base classifiers for the categorization of the essential subjects (contents). Later, a high-level ensemble learning strategy is utilized to recommend appropriate subjects from the available multiclass corpus. The methods use a CoC (Coherence of Content)-based inference mechanism to extract and filter the critical components before beginning the recommendation process. Experiments demonstrated that a recommended approach based on detailed conceptual descriptions instead of a handful of phrases/words might help academic and research communities to find relevant sources. Observing the results over a period of months shows that the suggested method increases user comfort, pro",2024,Scalable Computing : Practice and Experience,https://www.semanticscholar.org/paper/92383186896b23db35c5109f623b8ce0eaf93d4c,collaborator_recommendation
9737976f13a43bb0a2948d3c0b0da40375daac7d,A Personalized Explainable Learner Implicit Friend Recommendation Method,"With the rapid development of social networks, academic social networks have attracted increasing attention. In particular, providing personalized recommendations for learners considering data sparseness and cold-start scenarios is a challenging task. An important research topic is to accurately discover potential friends of learners to build implicit learning groups and obtain personalized collaborative recommendations of similar learners according to the learning content. This paper proposes a personalized explainable learner implicit friend recommendation method (PELIRM). Methodologically, PELIRM utilizes the learner's multidimensional interaction behavior in social networks to calculate the degrees of trust between learners and applies the three-degree influence theory to mine the implicit friends of learners. The similarity of research interests between learners is calculated by cosine and term frequency–inverse document frequency. To solve the recommendation problem for cold-start learners, the learner's common check-in IP is used to obtain the learner's location information. Finally, the degree of trust, similarity of research interests, and geographic distance between learners are combined as ranking indicators to recommend potential friends for learners and give multiple interpretations of the recommendation results. By verifying and evaluating the proposed method on real data from Scholar.com, the experimental results show that the proposed method is reliable and ef",2023,Data Science and Engineering,https://www.semanticscholar.org/paper/9737976f13a43bb0a2948d3c0b0da40375daac7d,collaborator_recommendation
8b8711574ade2c0a0eaaf1393da5ae0e2c43f578,A Survey on Recommendation System for Future Researchers Using Classifiers,"Recommendation system has revolutionized how users and websites communicate, becoming more and more vital. There are numerous uses for recommender systems in a variety of industries, including the economics, education, and science. The amount of digital information is growing swiftly due to the quick growth of information technology. Using big data analysis techniques, researchers use search engines like Google and Bing to find and filter material such as movies, music, and articles. To assist these academics, digital libraries like PubMed, DBLP, and arXiv offer sophisticated search interfaces; however, users must initiate the search process themselves. Therefore, taking into account the general trends of communities and specific interests, a tool is very helpful to actively discover and recommend the most intriguing research articles. The problem of locating the most relevant research publications for a specific academic is looked into. Existing solutions are unable to adequately address the suggestions of new publications since there is a dearth of previous data. As a result, this study on recommendation algorithms include algorithms for collaborative filtering. Additionally, a hybrid recommendation algorithm is created to incorporate real-time smileys, ratings, reviews, and temporal considerations.",2023,International Congress on Information and Communication Technology,https://www.semanticscholar.org/paper/8b8711574ade2c0a0eaaf1393da5ae0e2c43f578,collaborator_recommendation
7b776874b0e67367087cc53d15c41fd24166afd3,Performance Evaluation of Movie-based Recommendation Systems using Hybrid Machine Learning Models,"The recommendation systems are used in different sectors to offer tailored services for users. The major applications of these systems are in the entertainment sector, where the movie-based recommendation systems can suggest movie recommendations personalized to users based on their feedback or search history. The research study mainly focusses on evaluating the performance of recommendation models including content filtering and collaborative filtering methods like KNN model, SVD, Boost and the hybrid models that combine these approaches. Also, the study assesses the Matrix Factorization Technique as it ensures the robustness. The study compares the accuracy, efficiency, and robustness of each model using Netflix dataset and evaluation metrics designed specifically for movie-based recommendation systems, The result outcome shows that the hybrid models outperform in terms of accuracy and efficiency, and that the Matrix Factorization Technique is particularly robust. The results help academics and practitioners for their use case by illuminating the advantages and disadvantages of each model in the context of movie-based recommendation systems.",2024,2024 5th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),https://www.semanticscholar.org/paper/7b776874b0e67367087cc53d15c41fd24166afd3,collaborator_recommendation
2ff69e12728274d57a7a2250bb83d415cee2413e,A Personalization-Oriented Academic Literature Recommendation Method,"As the number of digital academic items increases dramatically, it is more and more difficult for a student or researcher to find the expected references in a large academic literature database. Although collaborative filtering and content-based recommendation approaches perform well in some applications, they do not produce satisfactory recommendations for academic items because they fail to reflect researchers’ unique characteristics in terms of authority, popularity, recentness, etc. In this paper, we propose two novel data structures, ALVector, which expresses various objective attributes of an article, and AUVector, which expresses users’ subjective weights for different attributes. Then, we propose a novel personalization-oriented recommendation method that utilizes both the content and non-content attributes in ALVector and AUVector for making recommendations. In order to make the overall best recommendation, the VIKOR algorithm is used with a personalization-oriented method to achieve a compromise solution. A real-world literature data set is used in the experiments. The experimental results show that our method better meets the user’s preference in multiple dimensions simultaneously.",2015,Data Science Journal,https://www.semanticscholar.org/paper/2ff69e12728274d57a7a2250bb83d415cee2413e,collaborator_recommendation
e904a99bb9e36c808ba421c6cb48a1fa4927bb3d,Integrating Building Information Modelling into Construction Project Management Education in Australia: A Comprehensive Review of Industry Needs and Academic Gaps,"Integrating Building Information Modelling (BIM) into Construction Project Management (CPM) curricula is crucial for preparing industry-ready professionals with the digital competencies needed in the rapidly evolving, technology-driven construction sector. This systematic literature review evaluated gaps and challenges in BIM education within CPM courses, including limited faculty training, inconsistent curricula, and insufficient hands-on, interdisciplinary collaboration opportunities for students. These deficiencies hinder consistent BIM competency development among graduates, resulting in disparities in skill levels and readiness for industry demands. This study identified essential digital management skills and BIM competencies required for effective industry practice by examining global academic research. The findings revealed that despite advancing BIM adoption, significant gaps persist in its teaching, particularly the lack of collaborative education within project management disciplines, and need for enhanced collaboration between academia and the industry to bridge the skills gap. Industry professionals and academics emphasise the deficit in BIM knowledge among project management graduates and advocate for a cohesive educational framework aligning with industry requirements, emphasising hands-on experience and interdisciplinary collaboration. This study highlighted significant gaps and opportunities for integrating Building Information Modelling (BIM) into Constructi",2025,Buildings,https://www.semanticscholar.org/paper/e904a99bb9e36c808ba421c6cb48a1fa4927bb3d,collaborator_recommendation
0e4e48c9a0ccbcbd97007a83d87dcf5e93ae7bb1,ChatGPT in Doctoral Supervision: Proposing a Tripartite Mentoring Model for AI-Assisted Academic Guidance,"Aim/Purpose: The potential of Generative AI in education is expanding, yet its role in PhD mentoring and academic guidance remains underexplored. This study evaluates how ChatGPT-generated recommendations can support PhD research, particularly in fostering sustainable and resource-efficient doctoral education.

Background: This study examines the ability of ChatGPT to provide structured guidance and actionable insights in PhD supervision. Using a real-world case study on disaster risk management, the research evaluates AI-generated recommendations across different prompt structures to determine their relevance, depth, and applicability to doctoral research. 

Methodology: A structured evaluation was conducted using input prompts with varying contextual details, including naive prompts, supervisor-selected keywords, ChatGPT-generated keywords, and topic-specific concepts. Five external academic experts assessed the AI-generated outputs for appropriateness, interrater agreement, and research alignment.

Contribution: The study demonstrates that ChatGPT can enhance PhD supervision by providing structured academic recommendations, reducing administrative burdens on supervisors, and contributing to the evolution of a “tripartite mentoring model” where AI, supervisors, and students collaborate to tackle complex research challenges.

Findings: AI-generated recommendations were most effective when structured around topic-specific concepts. Naive prompts also yielded relevant outputs,",2025,International Journal of Doctoral Studies,https://www.semanticscholar.org/paper/0e4e48c9a0ccbcbd97007a83d87dcf5e93ae7bb1,collaborator_recommendation
675db494049b531a1acdcc683202e7fde43aa403,Helping university students to choose elective courses by using a hybrid multi-criteria recommendation system with genetic optimization,"Abstract The wide availability of specific courses together with the flexibility of academic plans in university studies reveal the importance of Recommendation Systems (RSs) in this area. These systems appear as tools that help students to choose courses that suit to their personal interests and their academic performance. This paper presents a hybrid RS that combines Collaborative Filtering (CF) and Content-based Filtering (CBF) using multiple criteria related both to student and course information to recommend the most suitable courses to the students. A Genetic Algorithm (GA) has been developed to automatically discover the optimal RS configuration which include both the most relevant criteria and the configuration of the rest of parameters. The experimental study has used real information of Computer Science Degree of University of Cordoba (Spain) including information gathered from students during three academic years, counting on 2500 entries of 95 students and 63 courses. Experimental results show a study of the most relevant criteria for the course recommendation, the importance of using a hybrid model that combines both student information and course information to increase the reliability of the recommendations as well as an excellent performance compared to previous models.",2020,Knowledge-Based Systems,https://www.semanticscholar.org/paper/675db494049b531a1acdcc683202e7fde43aa403,collaborator_recommendation
8fad1c5a4c8a304020dacc4cdb9939827471f683,Exploring Overreliance on AI Tools in English for Specific Purposes Courses: Challenges and Implications for Learning and Academic Integrity,"The growing integration of artificial intelligence (AI) tools in education has generated considerable interest in their potential effects on students’ learning outcomes, especially within the context of English for Specific Purposes (ESP) courses. This study explores how ESP teachers perceive and manage the impact of AI tools on student learning, particularly in writing, vocabulary development, reading comprehension, and problem-solving. The study focuses on the following primary research question: How do teachers perceive and navigate the impact of the tools on student learning outcomes and academic integrity in ESP courses? The research study employed a qualitative approach to investigate the impact of tools on English teaching and learning. The data collection involved 16 ESP university teachers from three faculties. A structured questionnaire was developed based on a comprehensive review of relevant literature with three main dimensions: (1) academic integrity concerns, (2) overreliance on AI that hinders learning outcomes, and (3) challenges of integrating AI into ESP teaching and learning. The study findings reveal that students’ overreliance on artificial intelligence tools negatively affects language skill development, engagement, academic integrity, contextual understanding, and collaborative learning. One of the primary recommendations was to determine the specific boundaries for using AI, and to view AI as an academic aid, not a replacement.",2025,Arab World English Journal,https://www.semanticscholar.org/paper/8fad1c5a4c8a304020dacc4cdb9939827471f683,collaborator_recommendation
dc9b49b89d9fe0e8163f0dac9819316a3bfec78a,Neural News Recommendation with Collaborative News Encoding and Structural User Encoding,"Automatic news recommendation has gained much attention from the academic community and industry. Recent studies reveal that the key to this task lies within the effective representation learning of both news and users. Existing works typically encode news title and content separately while neglecting their semantic interaction, which is inadequate for news text comprehension. Besides, previous models encode user browsing history without leveraging the structural correlation of user browsed news to reflect user interests explicitly. In this work, we propose a news recommendation framework consisting of collaborative news encoding (CNE) and structural user encoding (SUE) to enhance news and user representation learning. CNE equipped with bidirectional LSTMs encodes news title and content collaboratively with cross-selection and cross-attention modules to learn semantic-interactive news representations. SUE utilizes graph convolutional networks to extract cluster-structural features of user history, followed by intra-cluster and inter-cluster attention modules to learn hierarchical user interest representations. Experiment results on the MIND dataset validate the effectiveness of our model to improve the performance of news recommendation. Our code is released at https://github.com/Veason-silverbullet/NNR.",2021,Conference on Empirical Methods in Natural Language Processing,https://www.semanticscholar.org/paper/dc9b49b89d9fe0e8163f0dac9819316a3bfec78a,collaborator_recommendation
41a87f9d45ee0b1a01eb8ff7f45f207092fecee1,Addressing the Shortage of Academic Nurse Educators,"OBJECTIVES This study examined how healthcare organization (HCO) leaders can impact the shortage of academic nurse educators (ANEs). A 2nd aim was to explore how HCOs, nurse leaders, and academic nursing programs can effectively collaborate to address the lack of ANEs. BACKGROUND The numbers of nursing school admissions and, thus, future nursing graduates are directly affected by the lack of qualified ANEs. METHODS A consortium of diverse ANEs was formed to research these questions using the nominal group technique. RESULTS Two central themes emerged from the consortium: support and collaboration. Recommendations are presented including a call for action for leaders of HCOs and academic nursing programs. CONCLUSION Findings of this research suggest that nurse leaders of HCOs and nursing programs develop solutions guided by these identified themes among other targeted interventions.",2025,Journal of Nursing Administration,https://www.semanticscholar.org/paper/41a87f9d45ee0b1a01eb8ff7f45f207092fecee1,collaborator_recommendation
77a1702624e36b78d04414cde9cd73d299e8c174,Personalized Academic Research Paper Recommendation System,"A huge number of academic papers are coming out from a lot of conferences and journals these days. In these circumstances, most researchers rely on key-based search or browsing through proceedings of top conferences and journals to find their related work. To ease this difficulty, we propose a Personalized Academic Research Paper Recommendation System, which recommends related articles, for each researcher, that may be interesting to her/him. In this paper, we first introduce our web crawler to retrieve research papers from the web. Then, we define similarity between two research papers based on the text similarity between them. Finally, we propose our recommender system developed using collaborative filtering methods. Our evaluation results demonstrate that our system recommends good quality research papers.",2013,arXiv.org,https://www.semanticscholar.org/paper/77a1702624e36b78d04414cde9cd73d299e8c174,collaborator_recommendation
b0a439f7de7d72b28271a73bf4bff17c6647ffb6,"SDG 4, Academic Integrity and Artificial Intelligence: Clash or Win-Win Cooperation?","This article investigates the relationship between Sustainable Development Goal 4 (SDG 4), academic integrity as its part, and artificial intelligence (AI) through a bibliometric analysis, assessing whether this intersection represents a clash or win-win cooperation. SDG 4 aims to ensure equitable access to quality education, while AI technologies have the potential to enhance educational practices but demote academic integrity. By analyzing a comprehensive body of the literature, this study identifies key trends and thematic areas where AI is applied in educational settings, particularly concerning maintaining academic integrity. The findings reveal a growing body of research highlighting AI’s role in personalizing learning experiences, improving educational accessibility, and supporting educators’ teaching methodologies. However, challenges such as ethical considerations, data privacy, and the digital divide are also addressed, indicating potential conflicts that need to be navigated. Ultimately, this analysis suggests that while there are significant opportunities for synergy between AI and SDG 4, the management of careful implementation and policy frameworks is essential to ensure that AI serves as a tool for promoting inclusive and sustainable education rather than exacerbating existing inequalities. AI transforms science management by enhancing data analysis, streamlining research processes, and improving decision-making, ultimately leading to more efficient and effecti",2024,Sustainability,https://www.semanticscholar.org/paper/b0a439f7de7d72b28271a73bf4bff17c6647ffb6,collaborator_recommendation
0e20afd95effe2893c3843dd3665af95d1eaa0ac,What Are We REALLY Looking for in a Letter of Recommendation?,"OBJECTIVES
The letter of recommendation (LOR) is an important component of a residency application. There is great subjectivity in the interpretation of a letter writer's narrative and many residencies have moved toward standardized LORs (sLOR). We aimed to scrutinize the importance afforded to specific content and applicant attributes in an LOR in hopes of decoding this time-honored process.


DESIGN
A 35-question survey comprised of nonidentifying general questions, and participant evaluation of applicant characteristics and LOR phrases were administered (cross-sectional design). Evaluations were scored both objectively on a 10-point Likert scale and subjectively using a relative ranking.


SETTING
Academic, tertiary care center with a large general surgery residency program (Mayo Clinic, Rochester, MN).


PARTICIPANTS
Surgery attendings and general surgery residents (n = 122).


RESULTS
Seventy-two attendings and 50 general surgery residents completed the survey. Faculty ranked strong work ethic/hard working (median rank = 1) and inquisitive/hungry learner (median rank = 3) as the top 2 attributes. ""We will plan to recruit this candidate"" (median rank = 1.5) and ""I give my highest recommendation"" (median rank = 2) were the top 2 phrases. Residents valued strong work ethic and collaborative/team player as the top 2 applicant attributes. Seventy-three percent of attendings and 82% of residents agreed that LOR allows the applicant pool to be divided into upper and lower halve",2019,Journal of Surgical Education,https://www.semanticscholar.org/paper/0e20afd95effe2893c3843dd3665af95d1eaa0ac,collaborator_recommendation
8ab4d364ed675c2a4f74310f19a06eca3f353d93,"Challenges, Benefits and Recommendations for Using Generative Artificial Intelligence in Academic Writing - A Case of ChatGPT","The advent of ChatGPT and other generative artificial intelligence (GAI) tools has sparked significant discourse in academic writing, raising both opportunities and challenges. This study examines the impact of ChatGPT on academic writing, particularly in higher education, with a focus on South Africa but extending a global perspective. The primary concerns revolve around the accuracy of AI-generated content and ethical issues like plagiarism, which threaten academic integrity. The problem statement identifies the core issue as the ethical and effective integration of ChatGPT in academic writing, affecting students, faculty, and researchers who utilize these tools. The purpose of this research is to critically analyze the challenges and benefits of using ChatGPT in academic writing and to develop recommendations for its ethical and effective use. Utilizing a systematic review methodology with a mapping review design, the study synthesizes literature from 22 countries, providing a broad understanding of the global perspective on GAI tools in academia. The findings reveal that while ChatGPT can significantly enhance productivity, improve language support for non-native English speakers, and provide immediate feedback, it also poses risks related to plagiarism, accuracy, and over-reliance on AI. Ethical concerns are paramount, with the need for transparent disclosure of AI use, proper attribution, and policies to prevent misuse. To address these issues, the study proposes the OT",2024,Medicon Engineering Themes,https://www.semanticscholar.org/paper/8ab4d364ed675c2a4f74310f19a06eca3f353d93,collaborator_recommendation
01cd0e1979e79a64281628a71d4a0891757a5b5e,Leveraging artificial intelligence for sustainable knowledge organisation in academic libraries,"This study explored the role of artificial intelligence (AI) in enhancing knowledge organisational practices within academic libraries, focusing on promoting sustainability in information management. The research investigated the potential of AI-driven tools and technologies to optimise resource utilisation, improve user experiences and contribute to environmentally conscious library practices. A literature review and case studies of AI implementation in academic libraries was done. The study analysed existing AI applications for knowledge organisation, evaluated their impact on sustainability metrics and gathered practitioners’ insights regarding challenges, opportunities, and best practices. The research findings revealed that AI offers significant benefits for sustainable knowledge organisation in academic libraries. AI-driven automation streamlines cataloguing processes, enhances metadata enrichment, and enables personalised information services, leading to resource efficiency gains and improved user satisfaction. Ethical considerations regarding data privacy, algorithmic transparency and user empowerment are addressed, emphasising the importance of responsible AI governance. The study concludes that AI can potentially revolutionise knowledge organisation practices in academic libraries, aligning with sustainable development goals. By leveraging AI technologies responsibly, libraries can optimise information workflows, promote digital literacy, and contribute to a more in",2024,South African Journal of Library and Information Science,https://www.semanticscholar.org/paper/01cd0e1979e79a64281628a71d4a0891757a5b5e,collaborator_recommendation
d2dc97c7e7c185946335a5539cb02df895f4194a,Personalized scientific and technological literature resources recommendation based on deep learning,"To enable a quick and accurate access of targeted scientific and technological literature from massive stocks, here a deep content-based collaborative filtering method, namely DeepCCF, for personalized scientific and technological literature resources recommendation was proposed. By combining content-based filtering (CBF) and neural network-based collaborative filtering (NCF), the approach transforms the problem of scientific and technological literature recommendation into a binary classification task. Firstly, the word2vec is used to train the words embedding of the papers’ titles and abstracts. Secondly, an academic literature topic model is built using term frequency–inverse document frequency (TF-IDF) and word embedding. Thirdly, the search and view history and published papers of researchers are utilized to construct the model that portrays the interests of researchers. Deep neural networks (DNNs) are then used to learn the nonlinear and complicated high-order interaction features between users and papers, and the top k recommendation list is generated by predicting the outputs of the model. The experimental results show that our proposed method can quickly and accurately capture the latent relations between the interests of researchers and the topics of paper, and be able to acquire the researchers’ preferences effectively as well. The proposed method has tremendous implications in personalized academic paper recommendation, to propel technological progress.",2021,Journal of Intelligent & Fuzzy Systems,https://www.semanticscholar.org/paper/d2dc97c7e7c185946335a5539cb02df895f4194a,collaborator_recommendation
c8c73dbc7c1db19b32b54843aa9adfc8fb897db6,Recommendation for Key-Derivation Methods in Key-Establishment Schemes,"promotes the U.S. economy and public welfare by providing technical leadership for the Nation’s measurement and standards infrastructure. ITL develops tests, test methods, reference data, proof of concept implementations, and technical analyses to advance the development and productive use of information technology. ITL’s responsibilities include the development of management, administrative, technical, and physical standards and guidelines for the cost-effective security and privacy of other than national security-related information in federal information systems. The Special Publication 800-series reports on ITL’s research, guidelines, and outreach efforts in information system security, and its collaborative activities with industry, government, and academic organizations. Abstract This Recommendation specifies techniques for the derivation of keying material from a shared secret established during a key-establishment scheme defined in NIST Special Publications 800-56A or 800-56B.",2018,,https://www.semanticscholar.org/paper/c8c73dbc7c1db19b32b54843aa9adfc8fb897db6,collaborator_recommendation
8c156e9dfbeb98efa8a3292cb20cf9e007969557,Improvement of Collaborative Filtering Recommendation Algorithm Based on Intuitionistic Fuzzy Reasoning Under Missing Data,"Commodity recommendation plays an essential role in the marketing field in the Internet era, and collaborative filtering, as a powerful technique of commodity recommendation, has been widely concerned in both academic studies and practical applications. Existing research on collaborative filtering often uses methods such as genetic algorithm and neural network to solve the sparsity and cold start problems while ignoring the fuzziness of users’ ratings on goods or services. To solve the problems, we propose a recommendation algorithm (IFR-CF) based on intuitionistic fuzzy reasoning and collaborative filtering. In this algorithm, the characteristic coefficient in intuitionistic fuzzy reasoning is used to replace the traditional similarity coefficient to determine neighbor set, and the finite prior ordering method is used to replace traditional algorithm to recommend commodity. Two groups of data are extracted from Movielens and Jester datasets for experiments, and the MAE value generated by the recommended items is taken as the metric to verify the algorithm performance. Experimental results show that compared with the traditional algorithms, our algorithm achieves lower MAE value and higher recommendation accuracy. Meanwhile, the intuitionistic index of fuzzy set is taken into account in the calculation of the hesitation coefficient, which provides a novel solution to the problem of missing scoring data of users.",2020,IEEE Access,https://www.semanticscholar.org/paper/8c156e9dfbeb98efa8a3292cb20cf9e007969557,collaborator_recommendation
2819986a5d625d6be6a7d10100c9cfe65be0c162,The global landscape of academic guidelines for generative AI and Large Language Models,"The integration of Generative Artificial Intelligence (GAI) and Large Language Models (LLMs) in academia has spurred a global discourse on their potential pedagogical benefits and ethical considerations. Positive reactions highlight some potential, such as collaborative creativity, increased access to education, and empowerment of trainers and trainees. However, negative reactions raise concerns about ethical complexities, balancing innovation and academic integrity, unequal access, and misinformation risks. Through a systematic survey and text-mining-based analysis of global and national directives, insights from independent research, and eighty university-level guidelines, this study provides a nuanced understanding of the opportunities and challenges posed by GAI and LLMs in education. It emphasizes the importance of balanced approaches that harness the benefits of these technologies while addressing ethical considerations and ensuring equitable access and educational outcomes. The paper concludes with recommendations for fostering responsible innovation and ethical practices to guide the integration of GAI and LLMs in academia.",2024,arXiv.org,https://www.semanticscholar.org/paper/2819986a5d625d6be6a7d10100c9cfe65be0c162,collaborator_recommendation
b970ed7e79d7a87d7957b13b75cff8f7d4da98ee,Exploring the Impact of Digital Competence and Technology Acceptance on Academic Performance in Physical Education and Sports Science Students,"Aim/Purpose: This study aims to examine the influence of digital competences, technology acceptance, and individual factors (gender and educational level) on academic achievement in Physical Education and Sports Science (PESS).

Background: Prior research has established a positive correlation between digital competences and performance, but the mediating role of technology acceptance remains unclear. Furthermore, there is no evidence in the literature about this relationship among students pursuing degrees in PESS.

Methodology: A survey was administered to 344 students pursuing degrees in PESS. The Students’ Digital Competence Scale (SDiCoS) measured digital competences, while the Technology Acceptance Model (TAM) assessed technology acceptance. Academic performance was evaluated based on students’ GPAs.

Contribution: This paper investigated the role of digital competence within the TAM framework and its influence on academic performance. We propose that digital competence variables positively impact students’ intention to use digital tools for learning. This aligns with TAM principles, where intention and attitude toward technology predict its actual use. Our findings further strengthen the understanding of TAM by confirming strong connections between perceived ease of use, perceived usefulness, and attitude toward technology. Additionally, the study suggests that digital competence and frequent device usage patterns might be more prevalent in postgraduate education. 

Fi",2024,J. Inf. Technol. Educ. Res.,https://www.semanticscholar.org/paper/b970ed7e79d7a87d7957b13b75cff8f7d4da98ee,collaborator_recommendation
8ea8053656676e24367e4bd4056b749b511f8c85,The Emerging Imperative for a Consensus Approach Toward the Rating and Clinical Recommendation of Mental Health Apps,"Abstract With over 10,000 mental health– and psychiatry-related smartphone apps available today and expanding, there is a need for reliable and valid evaluation of these digital tools. However, the updating and nonstatic nature of smartphone apps, expanding privacy concerns, varying degrees of usability, and evolving interoperability standards, among other factors, present serious challenges for app evaluation. In this article, we provide a narrative review of various schemes toward app evaluations, including commercial app store metrics, government initiatives, patient-centric approaches, point-based scoring, academic platforms, and expert review systems. We demonstrate that these different approaches toward app evaluation each offer unique benefits but often do not agree to each other and produce varied conclusions as to which apps are useful or not. Although there are no simple solutions, we briefly introduce a new initiative that aims to unify the current controversies in app elevation called CHART (Collaborative Health App Rating Teams), which will be further discussed in a second article in this series.",2018,Journal of Nervous and Mental Disease,https://www.semanticscholar.org/paper/8ea8053656676e24367e4bd4056b749b511f8c85,collaborator_recommendation
